osm_id,OCC_TYPE
721467621,residential
721467648,residential
721467673,residential
721468168,residential
721469290,residential
721472800,residential
721472801,residential
721472802,residential
721472803,residential
721472804,residential
721472805,residential
721472806,residential
721472807,residential
721472808,residential
721472809,residential
721472810,residential
721472811,residential
721472812,residential
721478212,residential
721478213,residential
721478214,residential
721478215,residential
721478216,residential
721478217,residential
721478218,residential
721478219,residential
721478220,residential
721478221,residential
721478222,residential
721486187,residential
721486376,residential
721486378,residential
721486406,residential
721486441,retail_food
721486491,residential
721486623,residential
721486649,retail_food
721486728,residential
721486740,residential
721486802,residential
721486858,residential
721486894,residential
721486961,residential
721486962,residential
721486963,residential
721487028,residential
721487040,residential
721487109,residential
721487130,residential
721487137,residential
721487143,residential
721487144,residential
721487167,residential
721487220,residential
721487221,residential
721487222,residential
721487223,residential
721487255,residential
721487294,residential
721487297,residential
721487325,residential
721487326,residential
721487389,residential
721487390,residential
721487391,residential
721487392,residential
721487393,residential
721487394,residential
721487395,residential
721487396,residential
721487397,residential
721487398,residential
721487399,residential
721487583,residential
721487598,residential
721487808,residential
721487810,residential
721487811,residential
721487812,residential
721488108,residential
721488130,residential
721488137,residential
721488227,office
721488228,residential
721488230,residential
721488277,residential
721488383,residential
721488385,residential
721488390,residential
721488426,residential
721488429,residential
721488430,residential
721488431,residential
721488432,residential
721488433,residential
721488434,residential
721488435,residential
721488436,residential
721488437,residential
721488438,residential
721488439,residential
721488440,residential
721488441,residential
721488442,residential
721488459,residential
721488472,residential
721488496,residential
721488521,residential
721488551,residential
721488552,residential
721488553,residential
721488554,residential
721488555,residential
721488556,residential
721488557,residential
721488558,residential
721488559,residential
721488560,residential
721488561,residential
721488562,residential
721488563,residential
721488564,residential
721488565,residential
721488570,residential
721488577,office
721488590,residential
721488591,residential
721488592,retail_food
721488593,residential
721488598,residential
721488608,residential
721488627,residential
721488636,residential
721488859,residential
721488860,residential
721488862,residential
721489050,residential
721489051,residential
721489087,residential
721489214,residential
721489215,residential
721489245,residential
721489246,residential
721489293,residential
721489308,residential
721489312,residential
721489385,residential
721489399,residential
721489402,residential
721489405,residential
721489406,residential
721489407,residential
721489408,residential
721489409,residential
721489410,residential
721489411,residential
721489412,residential
721489413,residential
721489414,residential
721489415,residential
721489416,residential
721489417,residential
721489418,residential
721489419,residential
721489429,residential
721489447,residential
721489452,residential
721489619,residential
721489620,residential
721489622,office
721489687,residential
721489688,residential
721490017,residential
721490232,residential
721490233,residential
721490234,residential
721490235,residential
721490236,residential
721490237,residential
721490238,residential
721490239,residential
721490240,residential
721490241,residential
721490242,residential
721490243,residential
721490244,residential
721490245,residential
721490246,residential
721490247,residential
721490248,residential
721490249,residential
721490250,residential
721490251,residential
721490252,residential
721490253,residential
721490254,residential
721490255,residential
721490256,residential
721490257,residential
721490258,residential
721490259,residential
721490260,residential
721490261,residential
721490262,residential
721490263,residential
721490264,residential
721490265,residential
721490266,residential
721490267,residential
721490268,residential
721490269,residential
721490270,residential
721490271,residential
721490272,residential
721490273,residential
721490275,residential
721490372,residential
721490448,residential
721490540,residential
721490541,residential
721490640,residential
721490641,residential
721490642,residential
721490643,residential
721490644,residential
721490645,residential
721490682,residential
721490788,residential
721490794,residential
721490796,residential
721490797,residential
721490798,residential
721490799,residential
721490800,residential
721490801,residential
721490802,residential
721491024,residential
721491025,residential
721491026,residential
721491027,residential
721491028,residential
721491029,residential
721491030,residential
721491031,residential
721491032,residential
721491033,residential
721491034,residential
721491035,residential
721491036,residential
721491037,residential
721491038,residential
721491039,residential
721491040,residential
721491041,residential
721491042,residential
721491043,residential
721491044,residential
721491087,residential
721491088,residential
721491710,residential
721491711,education
721491771,residential
721491772,residential
721491773,residential
721491774,residential
721491775,residential
721491776,residential
721491777,residential
721492109,education
721492110,education
721492418,residential
721492419,residential
721492420,residential
721492421,retail_food
721492823,residential
721493126,residential
721493410,residential
721493417,residential
721493770,residential
721493931,residential
721493977,residential
721494173,residential
721494228,residential
721494271,office
721494275,industrial
721494657,residential
721495078,residential
721495079,residential
721495080,residential
721495081,residential
721495082,residential
721495083,residential
721495084,residential
721495085,residential
721495086,residential
721495087,residential
721495088,residential
721495089,residential
721495090,residential
721495091,residential
721495092,residential
721495093,residential
721495094,residential
721495095,residential
721495096,residential
721495097,residential
721495098,residential
721495462,residential
721495466,residential
721495576,residential
721495619,residential
721495700,residential
721495702,office
721495743,residential
721495760,residential
721495761,residential
721495762,residential
721495763,residential
721495764,residential
721495765,residential
721495766,residential
721495767,residential
721496137,residential
721496255,industrial
721496272,residential
721496312,residential
721496315,residential
721496596,residential
721496597,residential
721496598,residential
721496599,residential
721496600,residential
721496650,residential
721496671,residential
721496672,residential
721496673,residential
721496674,residential
721496675,residential
721496676,residential
721496677,residential
721496678,residential
721496679,residential
721496690,retail_food
721496732,residential
721496758,residential
721496759,retail_food
721496786,office
721496816,residential
721496828,residential
721496829,residential
721496830,residential
721496831,residential
721496832,residential
721496942,retail_food
721497081,residential
721497103,residential
721497171,residential
721497271,residential
721497370,residential
721497411,residential
721497488,residential
721497551,residential
721497552,residential
721497553,retail_food
721497554,residential
721497555,residential
721497556,residential
721497559,residential
721497562,residential
721497632,residential
721497669,residential
721497670,residential
721497671,residential
721497672,residential
721497676,residential
721497677,residential
721497678,residential
721497679,residential
721497680,residential
721497681,residential
721497682,residential
721497683,residential
721497690,residential
721497728,residential
721497733,residential
721498004,residential
721498164,residential
721498165,residential
721498166,residential
721498167,residential
721498242,residential
721498391,residential
721498579,residential
721498690,residential
721498920,residential
721498966,residential
721499010,residential
721499217,retail_food
721499218,residential
721504597,residential
721504994,residential
721505022,industrial
721505240,industrial
721505417,industrial
721505663,industrial
721505704,residential
721505912,retail_food
721505995,residential
721506617,retail_food
721506726,residential
721507225,residential
721507575,office
721507808,residential
721507868,residential
721508186,residential
721509555,residential
721509751,retail_food
721509942,residential
721510253,residential
721510292,residential
721510293,retail_food
721510294,retail_food
721510295,retail_food
721510296,residential
721510297,residential
721511716,residential
721511717,residential
721511734,residential
721511780,residential
721511886,residential
721512045,residential
721512336,residential
721512476,residential
721515697,residential
721515698,residential
721515699,residential
721515700,residential
721516417,residential
721516418,residential
721516419,residential
721516546,residential
721516547,residential
721517030,education
721517031,residential
721517032,residential
721517266,residential
721517267,residential
721517268,residential
721517269,residential
721517270,residential
721517271,residential
721518200,residential
721518201,residential
721518202,residential
721518203,residential
721518204,residential
721518205,residential
721518810,residential
721518811,residential
721518812,residential
721518813,residential
721518814,residential
721518815,residential
722081201,residential
722083385,residential
722087331,civic_transit
722087335,residential
722087337,residential
722371785,residential
722371786,residential
722371787,residential
722371788,residential
722371789,residential
722371790,residential
722371791,residential
722371792,residential
722371793,residential
722371794,residential
722380646,residential
722380647,residential
722380648,residential
722516062,civic_transit
722977187,residential
722977188,retail_food
723007484,retail_food
723007485,retail_food
723007486,retail_food
723007488,retail_food
723008145,industrial
723203589,residential
10020383,retail_food
723206174,residential
723206175,residential
723207553,residential
723208485,hospitality
723212845,industrial
723214796,residential
723214800,residential
723214801,residential
723239289,residential
723622116,residential
724089425,residential
724205011,residential
724299214,civic_transit
724299215,civic_transit
724299217,civic_transit
724835713,residential
724835714,residential
724835715,residential
724835716,residential
724835717,residential
724835718,residential
724835719,residential
724835720,residential
724835721,residential
724835722,residential
724835723,residential
724838511,office
724839106,office
724839173,retail_food
725106195,residential
725219507,industrial
725438878,residential
725438879,residential
725438880,residential
725438881,residential
725438882,residential
725444824,residential
725444825,residential
725966659,residential
725969020,residential
725970369,residential
725970370,residential
725970371,residential
725973583,residential
725973584,residential
726530727,residential
726530728,residential
726530729,residential
726530730,residential
726530731,residential
726530732,residential
726530733,residential
726530734,residential
726530735,residential
726530736,residential
726630314,residential
726630315,residential
726630316,residential
726909442,residential
726909443,residential
726909444,residential
726909445,residential
726909446,residential
726909450,residential
726909451,residential
726909452,residential
726909453,residential
726909454,residential
726933427,residential
726933428,residential
726933429,residential
726933430,residential
726933431,residential
726933432,residential
726933433,residential
726933434,residential
726933435,residential
726933436,residential
726943943,residential
726943944,residential
726943945,residential
726943946,residential
726943947,residential
726986934,residential
727275315,industrial
727275316,religious
727275317,religious
727618864,education
727618865,education
727618866,education
727625923,residential
727625924,residential
727630783,religious
727630784,residential
727630785,religious
727630786,religious
727635354,residential
727862254,residential
728228574,residential
728927141,residential
728928041,residential
731081645,residential
731081646,residential
731081647,residential
731081648,residential
731081649,residential
731081650,residential
731081651,residential
731081652,residential
731081653,residential
731081654,residential
731081655,residential
731081656,residential
731081657,residential
731081658,residential
731081659,residential
731081660,residential
731081661,residential
731081662,residential
731081663,residential
731081664,residential
731081665,residential
731081666,residential
731081667,residential
731081668,residential
731081669,residential
731081670,residential
731086653,residential
731086654,residential
731086655,residential
731086656,residential
731086657,residential
731086658,residential
731086659,residential
731086660,residential
731086661,residential
731086662,residential
731086663,residential
731086664,residential
731086665,residential
731086666,residential
731086667,residential
731086668,residential
731086669,residential
731086670,residential
731086671,residential
731086672,residential
731086673,residential
731086674,residential
731086675,residential
731086676,residential
731086677,residential
731086678,residential
731086679,residential
731086680,residential
731086681,residential
731157740,residential
731244328,residential
731249067,retail_food
731257744,residential
731729743,retail_food
731729744,retail_food
732158029,residential
732158030,residential
732158031,residential
732158032,residential
732158033,residential
732413169,residential
732413170,residential
732413171,residential
732413172,residential
732413173,residential
732413174,residential
732413175,residential
732413176,residential
732413177,residential
732413178,residential
732413179,residential
732413180,residential
732413181,residential
732413182,residential
732413183,residential
733424390,residential
733425335,residential
733623101,office
734321303,residential
738018306,industrial
738387115,residential
738387116,residential
740050901,residential
744365138,residential
744388605,other
744388608,residential
744501620,residential
745135803,religious
745135804,religious
745135805,religious
745135806,religious
745138372,residential
745138373,other
745146793,residential
745146794,residential
745146795,residential
745146796,residential
745153815,residential
745153816,residential
745153817,residential
745156004,residential
745156005,residential
745156006,residential
745158770,residential
745159946,residential
745159947,residential
745168920,office
745168921,residential
745168922,residential
745168924,civic_transit
10295450,residential
745168927,residential
745168928,residential
745168929,residential
745168930,residential
745168931,residential
745169693,residential
745169694,residential
745911511,residential
745911513,residential
745911514,residential
745911515,residential
745911516,residential
745911517,residential
746522111,other
746522113,residential
746686740,residential
746686741,residential
747150010,residential
747150011,residential
747150012,residential
747150013,residential
747150014,residential
747150015,residential
747150021,residential
747451382,residential
747852967,residential
747852968,residential
747852969,residential
747852974,residential
747852984,residential
747852988,residential
747852994,residential
747852995,residential
747853005,residential
747853006,residential
749625703,residential
749625704,residential
749625705,residential
749625706,residential
749625707,residential
749625708,residential
749625709,residential
749625710,residential
749625711,residential
749625712,residential
10336110,retail_food
749625716,residential
749625723,retail_food
749645250,retail_food
749645251,retail_food
749645253,retail_food
10336457,retail_food
749645256,retail_food
749645257,retail_food
10336458,retail_food
749645259,retail_food
749645260,retail_food
10336455,retail_food
749645266,office
750189613,residential
750280548,residential
750290979,residential
750297972,residential
750310767,residential
750322012,residential
750335793,residential
750340055,residential
750601165,education
750605498,residential
750608942,residential
750609868,residential
750614274,residential
750614469,residential
750614470,residential
750614974,retail_food
750615762,residential
750615959,residential
750617670,residential
750619676,residential
751746624,residential
751751272,residential
751751273,residential
754721994,residential
757453853,residential
758174703,residential
758607602,religious
758624436,education
758632842,residential
758819347,residential
758819348,office
759296480,residential
759296481,residential
759296482,residential
759297389,residential
759323583,residential
765717412,residential
766112424,residential
766112425,residential
766112426,residential
767413871,healthcare
767993274,residential
767993277,other
768150179,religious
768277375,residential
768412244,residential
768810274,residential
769441659,residential
769441660,residential
769441661,residential
769441662,residential
769441663,residential
769441664,residential
769441665,residential
769441666,residential
769441667,residential
769441668,residential
769441669,residential
769441670,residential
769441671,residential
769441672,residential
769441673,residential
769441674,residential
769462245,residential
769462246,residential
769462247,residential
769462248,residential
769462249,residential
769462250,residential
769462251,residential
769462252,residential
769462253,residential
769462254,residential
769462255,residential
769485522,residential
769764140,residential
770884533,residential
770889261,residential
770890941,residential
770951709,residential
772354573,residential
772354574,education
772354575,education
772354577,education
772529799,residential
772529800,residential
772686055,residential
772686056,residential
772686057,residential
772686058,residential
772686059,office
772825939,residential
772825940,civic_transit
772825942,residential
772825943,residential
772837954,retail_food
776123716,industrial
776370650,civic_transit
776370651,civic_transit
776396360,retail_food
776514156,residential
776520606,residential
776990426,residential
778596542,residential
778596543,residential
779192564,residential
779192565,residential
779192566,residential
779192567,residential
780085780,residential
780085781,residential
780085782,residential
780085783,residential
780401205,office
780419979,other
780580287,residential
781676384,retail_food
782860664,religious
782860665,religious
782860666,religious
782860667,religious
784028090,residential
784028091,residential
784028092,residential
784028093,residential
784028094,residential
784028095,residential
784028096,residential
784028097,residential
784028098,residential
784028099,residential
784028100,residential
784028101,residential
784028102,residential
784028103,residential
784687067,retail_food
784689416,retail_food
784693066,retail_food
784899788,retail_food
784902232,retail_food
785175013,retail_food
785185611,retail_food
789683305,residential
789683306,residential
10975727,office
789685843,residential
789685844,residential
789685845,office
789685846,residential
789685847,residential
789685848,retail_food
789685849,residential
789685850,retail_food
789685851,residential
10975750,office
789698003,education
789698004,education
789698005,education
789698006,education
789698007,education
789698008,education
789698009,education
789698010,education
789698011,education
789698012,education
789698013,education
789698014,education
789702820,residential
789702821,residential
789702822,residential
789724322,office
789724324,residential
789725461,civic_transit
793945032,residential
793945033,retail_food
793945034,residential
793945035,residential
793945036,residential
793945037,residential
793945038,residential
793945039,residential
793945040,residential
793945041,residential
793945042,residential
793945043,residential
793945044,residential
793945045,residential
793945046,residential
793945047,residential
795121887,residential
795121925,retail_food
795121927,residential
795121928,residential
795121930,residential
795121931,residential
795121934,residential
795121935,residential
795121936,residential
795406606,residential
795441386,residential
795441387,residential
795441388,residential
795441389,residential
795441390,residential
795441391,residential
795441392,residential
795441393,residential
795441394,residential
795441395,residential
795441396,residential
795441397,residential
795441398,residential
795441399,residential
795441400,residential
795441401,residential
795441402,residential
795441403,residential
795441404,residential
795441405,residential
795441406,residential
795441407,residential
795441408,residential
795461851,residential
795461852,residential
795461853,residential
795461854,residential
795461855,residential
795461856,residential
795461857,residential
795461858,residential
795461859,residential
795461860,residential
795461861,residential
795461862,residential
795461863,residential
795461864,residential
795461865,residential
795461866,residential
795461867,residential
795461868,residential
795461869,residential
795461870,residential
795461871,residential
795461872,residential
795461873,residential
795461874,residential
795461875,residential
795461876,residential
795461877,residential
795773506,retail_food
795777971,retail_food
795781165,retail_food
795783179,retail_food
795788613,retail_food
795794374,retail_food
795795260,retail_food
795796801,retail_food
795797693,retail_food
795800940,retail_food
795801131,retail_food
795803414,retail_food
795805528,retail_food
795806143,retail_food
795823910,retail_food
795926841,retail_food
795931698,retail_food
795931699,retail_food
795933273,office
795934148,retail_food
795934574,residential
795936493,retail_food
795962606,retail_food
795968844,retail_food
795975965,retail_food
795976478,retail_food
795977627,retail_food
795986056,retail_food
795987483,retail_food
796254195,residential
796338432,residential
796338433,retail_food
796338434,residential
796339373,residential
796339917,residential
796422671,retail_food
796423742,residential
796441119,residential
796442026,retail_food
796444119,retail_food
796445930,retail_food
796446461,residential
796451878,residential
796470330,retail_food
796470799,residential
796471153,retail_food
796472762,retail_food
796473305,residential
796474875,retail_food
796479334,residential
796481874,retail_food
797017104,residential
797734062,industrial
798133348,residential
798133349,residential
798133350,residential
798178597,residential
798178599,industrial
798529036,residential
798529037,residential
798529038,residential
798529039,residential
798529040,residential
798529043,residential
798529044,other
798531452,residential
798961380,industrial
798961381,industrial
798961382,industrial
798979904,education
798979905,residential
798979906,residential
798979907,residential
798979908,residential
798988483,residential
798988484,residential
798988485,residential
798988486,residential
798988487,residential
798988488,residential
798988489,residential
799007662,residential
799007663,residential
799007664,residential
799007665,residential
799007666,residential
799007667,residential
799007668,residential
799007669,residential
799007670,residential
799007671,residential
799007672,residential
799007673,residential
799007674,residential
799007675,residential
799007676,residential
799007677,residential
799007678,residential
799007679,residential
799007680,residential
799007681,residential
799007682,residential
799007683,residential
799007684,residential
799007685,residential
799007686,residential
799007687,residential
799007688,residential
799007689,residential
799007690,residential
799007691,residential
799007692,residential
799007693,residential
799007694,residential
799007695,residential
799007696,residential
799007697,residential
799007698,residential
799007699,residential
799007700,residential
799007701,residential
799156300,residential
799156301,residential
799156302,residential
799156303,residential
799156304,residential
799156305,residential
799156306,residential
799156307,residential
799156308,residential
799156309,residential
799156310,residential
799156311,residential
799156312,residential
799156313,residential
799156315,residential
799156316,residential
799156317,residential
799156318,residential
799156319,residential
799156320,residential
799189315,residential
799189316,residential
799189317,residential
799189318,residential
799189319,residential
799189320,residential
799189321,residential
799189322,residential
799189323,residential
799189324,residential
799189325,residential
799189326,residential
799189327,residential
799189328,residential
799189329,residential
799189330,residential
799189331,residential
799189332,residential
799189333,residential
799193241,residential
799193242,residential
799193243,residential
799193244,residential
799193245,residential
799193246,residential
799193247,residential
799193248,residential
799193249,residential
799193250,residential
799193251,residential
799193252,residential
799193253,residential
799231912,residential
799233468,residential
799233469,residential
799233470,residential
799233471,residential
799234008,residential
799234009,office
799269246,residential
799269247,residential
799269248,residential
799269249,residential
799269250,residential
799271242,office
799272718,residential
799272719,residential
799272720,residential
799272721,residential
799282303,residential
799282304,residential
799282305,residential
799282306,residential
799282307,residential
799282308,residential
799282309,residential
799292406,residential
799292407,residential
799292408,residential
799292409,residential
799292410,residential
799292412,residential
799292413,residential
799292414,residential
799292415,residential
799294512,residential
799302842,education
799302843,education
799302844,religious
799302845,religious
799302846,religious
799302847,religious
799527515,residential
799547504,residential
799547505,residential
799547506,residential
799569512,residential
799569513,residential
799569514,residential
799569515,residential
799569516,residential
799569517,residential
799569518,residential
799569519,residential
799569520,residential
799569521,residential
799569522,residential
799569523,residential
799569524,residential
799569525,residential
799569526,residential
799569527,residential
799569528,residential
799569529,residential
799569530,residential
799569531,residential
799569532,residential
799569533,residential
799569534,residential
799569535,residential
799569536,residential
799572885,residential
799572886,residential
799572887,residential
799572888,residential
799572889,residential
799572890,residential
799572891,residential
799572892,residential
799572893,residential
799572894,residential
799572895,residential
799572896,residential
799572897,residential
799572898,residential
799572899,residential
799574940,residential
799574941,residential
799574942,residential
799574943,residential
799574944,residential
799574945,residential
799574946,residential
799574947,residential
799574948,residential
799574949,residential
799574950,residential
799574951,residential
799574952,residential
799574953,residential
799574954,residential
799574955,residential
799574956,residential
799574957,residential
799574958,residential
799581000,residential
799581001,residential
799581002,residential
799581003,residential
799581004,residential
799581005,residential
799581006,residential
799581007,residential
799581008,residential
799581009,residential
799581010,residential
799581011,residential
799581012,residential
799581013,residential
799581014,residential
799846664,residential
800008275,residential
800008276,residential
800008280,residential
800008282,residential
800008284,residential
800019001,residential
800019002,residential
800019003,residential
800019004,residential
800019006,residential
800019007,residential
800019008,residential
800022066,residential
800022067,residential
800022068,residential
800022069,residential
800022070,residential
800022071,residential
800022072,residential
800022073,residential
800022074,residential
800022075,residential
800022076,residential
800022077,residential
800022078,residential
800130972,residential
800130973,residential
800130974,residential
800130975,residential
800130976,residential
800130977,residential
800130978,residential
800130979,residential
800130980,residential
800130981,residential
800130982,residential
800141455,residential
800141456,residential
800141457,residential
800141458,residential
800141459,residential
800141460,residential
800141461,residential
800141462,residential
800141463,residential
800141464,residential
800141465,residential
800141466,residential
800141467,residential
800141468,residential
800141469,residential
800141470,residential
800141471,residential
800141472,residential
800141473,residential
800141474,residential
800141475,residential
800146792,residential
800146793,residential
800146794,residential
800146795,residential
800146796,residential
800146797,residential
800163905,residential
800163906,residential
800163907,residential
800163908,residential
800163912,residential
800163914,residential
800163915,residential
800163916,residential
800163917,residential
800163918,residential
800163919,residential
800163920,residential
800163921,residential
800163922,residential
800163923,residential
800522512,residential
800523246,residential
800595875,residential
800595876,residential
800595877,residential
800657067,other
800657068,other
800829582,residential
800868015,residential
800868016,residential
800868017,residential
800868018,residential
800868019,residential
800868020,residential
800868021,residential
800868022,residential
800868023,residential
801364519,retail_food
801365893,retail_food
801776039,industrial
801788149,residential
801789589,residential
802669451,retail_food
802714576,residential
802714577,residential
802714578,residential
802714579,residential
802714580,residential
802714581,residential
802714582,residential
802714583,residential
802714584,residential
802714585,residential
802714586,residential
802714587,residential
802742524,retail_food
802742525,retail_food
802743547,residential
802743548,residential
802743549,residential
802743550,residential
802743551,residential
802743552,residential
802743553,residential
802743554,residential
802743555,residential
802743556,residential
802743557,residential
802743558,residential
802743560,residential
802743561,residential
802743562,residential
802743563,residential
802743564,residential
802743565,residential
802743566,residential
802743567,residential
802743568,residential
802743569,residential
802743570,residential
802743571,residential
802743572,residential
802758393,residential
802767493,residential
802767494,residential
802767495,residential
802767496,residential
802767497,residential
802767498,residential
802767499,residential
802767500,residential
802767501,residential
802767502,residential
802767503,residential
802767504,residential
802767505,residential
802767506,residential
802767507,residential
802767508,residential
802767509,residential
802767510,residential
802767511,residential
802767512,residential
802767513,residential
802767514,residential
802767515,residential
802767516,residential
802767517,residential
803118064,residential
803118065,residential
803118066,residential
803118067,residential
803118068,residential
803118069,residential
803118070,residential
803118071,residential
803118072,residential
803118073,residential
803118074,residential
803118075,residential
803118076,residential
803118077,residential
803118078,residential
803118079,residential
803118081,residential
803118082,residential
803118083,residential
803118084,residential
803118085,residential
803118086,residential
803118087,residential
803118088,residential
803118089,residential
803118090,residential
803118091,residential
803118092,residential
803148181,residential
803148183,residential
803148184,religious
803149598,residential
803149599,residential
803149600,residential
803149601,industrial
803165685,residential
803165686,residential
803165687,residential
803165688,residential
803165689,residential
803165690,residential
803165691,residential
803165692,residential
803165693,residential
803165694,residential
803165695,residential
803165696,residential
803165697,residential
803165698,residential
803165699,residential
803165700,residential
803165701,residential
803165702,residential
803165703,residential
803165704,residential
803165705,residential
803165706,residential
803165707,residential
803165708,residential
803165709,residential
803165710,residential
803165711,residential
803165712,residential
803165713,residential
803165714,residential
803165715,residential
803165716,residential
803165717,residential
803190781,education
803190782,education
803210300,residential
803210304,residential
803210305,healthcare
803210306,residential
803214714,civic_transit
803217774,religious
803217775,residential
803225542,residential
803225543,residential
803225544,residential
803225545,residential
803225546,residential
803225547,residential
803225548,residential
803225549,residential
803225550,residential
803225551,residential
803225552,residential
803229028,education
803229029,education
803229031,healthcare
803229032,retail_food
803442501,residential
803442502,residential
803442503,residential
803442504,residential
803442505,residential
803442506,residential
803446818,residential
803479065,education
803491272,residential
803491273,residential
803491274,residential
803491275,residential
803491276,residential
803491277,residential
803491278,residential
803491279,residential
803491280,residential
803491281,residential
803491282,residential
803491283,residential
803491284,residential
803491285,residential
803491286,residential
803491287,residential
803491288,residential
803491289,residential
803491290,residential
803491291,residential
803491292,residential
803491293,residential
803491294,residential
803491295,residential
803501953,residential
803501954,residential
803501955,residential
803501956,residential
803501957,residential
803501958,residential
803501959,residential
803501960,residential
803501961,residential
803501962,residential
803501963,residential
803501964,residential
803501965,residential
803501966,residential
803501967,residential
803501968,residential
803501969,residential
803501970,residential
803504473,residential
803504474,residential
803504475,residential
803504476,residential
803504477,residential
803504478,residential
803504479,residential
803504480,residential
803504481,residential
803504482,residential
803504483,residential
803504484,residential
803504485,residential
803504486,residential
803504487,residential
803504488,residential
803504489,residential
803504490,residential
803519380,residential
803519381,residential
803519382,hospitality
803519383,residential
803519384,religious
803519385,religious
803523133,residential
803548735,residential
803548736,residential
803548737,residential
803548738,residential
803548739,residential
803548740,residential
803548742,residential
803548743,residential
803548744,residential
803548745,residential
803548746,residential
803548747,residential
803548748,residential
803548749,residential
803548750,residential
803548751,residential
803548752,residential
803548753,residential
803548754,residential
803548755,residential
803548756,residential
803548757,residential
803548758,residential
803548759,residential
803548760,residential
803548761,residential
803548762,residential
803823011,residential
803823012,residential
803823013,residential
803823014,residential
803823015,residential
803823016,residential
803823017,residential
803823018,residential
803823019,residential
803823020,residential
803823021,residential
803823022,residential
803823023,residential
803823024,residential
803823025,residential
803823026,residential
803823027,residential
803844265,residential
803844266,residential
803849945,residential
803849946,residential
803849947,residential
804081177,residential
804081178,residential
804081179,residential
804081180,residential
804081181,residential
804081183,residential
804081185,residential
804320296,religious
804320297,religious
804323725,residential
804366469,residential
804366470,retail_food
804366471,residential
804366472,residential
804366473,residential
804366474,residential
804366475,residential
804366476,residential
804366477,residential
804366478,residential
804366479,retail_food
804366480,residential
804366482,residential
804366483,residential
804366484,residential
804366485,residential
804366486,residential
804366487,religious
804366488,residential
804366489,residential
804366490,residential
804366491,residential
804366492,residential
804366493,residential
804366494,residential
804366495,residential
804366496,residential
804366497,residential
804366498,residential
804366499,residential
804366500,residential
804366501,residential
804366502,residential
804366503,retail_food
804366505,residential
804366506,residential
804366508,residential
804366509,residential
804366510,residential
804366511,residential
804366512,residential
804366513,retail_food
804366515,residential
804366516,residential
804366517,residential
804366519,residential
804366522,retail_food
804366523,residential
804366524,residential
804366525,residential
804366526,residential
804366527,residential
804366528,residential
804366529,residential
804366530,residential
804366531,residential
804366532,residential
804366533,residential
804366534,office
804366536,residential
804396304,retail_food
804396305,residential
804396306,residential
804396307,residential
804396308,residential
804396309,residential
804396310,residential
804396311,residential
804396312,residential
804396313,residential
804396314,residential
804396315,residential
804396316,residential
804396317,residential
804396318,residential
804396319,residential
804396320,residential
804396321,residential
804396322,residential
804396323,residential
804396324,residential
804396325,residential
804396326,residential
804396327,residential
804396328,residential
804396329,industrial
804396330,residential
804396331,residential
804396332,residential
804396333,residential
804396334,residential
804396335,residential
804396336,residential
804396337,residential
804396338,residential
804396339,residential
804396340,residential
804396341,residential
804396342,residential
804396343,residential
804396344,residential
804396345,retail_food
804396346,residential
804396347,residential
804396348,residential
804396349,residential
804396350,residential
804396351,residential
804396352,residential
804396353,residential
804396354,residential
804396355,residential
804396356,residential
804396357,office
804396358,industrial
804396359,industrial
804396360,residential
804396361,residential
804396362,residential
804396363,residential
804396364,residential
804396365,residential
804396366,residential
804396367,residential
804396368,residential
804396369,residential
804396370,residential
804396371,residential
804396372,residential
804396373,residential
804396374,residential
804396375,residential
804396376,residential
804396377,residential
804396378,residential
804396379,residential
804396380,residential
804396381,residential
804396382,residential
804396383,residential
804396385,residential
804396386,residential
804396387,residential
804396388,residential
804396390,retail_food
804396391,residential
804396395,residential
804396396,retail_food
804396397,residential
804403365,residential
804403366,residential
804403367,residential
804403368,residential
804403369,residential
804403370,residential
804403371,residential
804403372,residential
804403373,residential
804403374,industrial
804406966,residential
804407197,residential
804407441,residential
804408558,residential
804411675,retail_food
804413881,residential
804413882,residential
804413883,residential
804413884,residential
804413885,residential
804413886,industrial
804413887,residential
804413888,residential
804413889,residential
804413890,residential
804413891,residential
804413892,residential
804413893,residential
804413894,residential
804413895,residential
804413896,residential
804413897,residential
804413898,residential
804413899,residential
804413900,residential
804413901,residential
804413902,residential
804413903,residential
804413904,residential
804413905,residential
804413906,residential
804413907,residential
804413908,residential
804413909,residential
804413910,residential
804413911,residential
804413912,residential
804413913,residential
804413914,residential
804413915,residential
804413916,residential
804413917,residential
804413918,residential
804413919,residential
804413920,residential
804413921,residential
804413922,residential
804413923,residential
804413924,residential
804413925,residential
804413926,residential
804413927,residential
804413928,residential
804413929,residential
804413930,residential
804413931,residential
804413932,residential
804413933,residential
804413934,residential
804413935,residential
804413939,residential
804413940,residential
804413941,residential
804413942,residential
804413943,residential
804413944,residential
804413945,residential
804413946,residential
804413947,residential
804413948,residential
804413949,residential
804413955,retail_food
804414698,residential
804415335,residential
804416234,residential
804436936,religious
804437568,residential
804438086,retail_food
804438649,retail_food
804439271,office
804442698,residential
804444689,retail_food
804450318,residential
804450851,residential
804455958,religious
804460200,residential
804461136,religious
804464089,residential
804464525,civic_transit
804478558,residential
804478559,office
804479366,office
804479367,residential
804479879,retail_food
804479880,retail_food
804479881,office
804480586,office
804481238,residential
804481239,residential
804481240,residential
804481241,residential
804481242,residential
804481243,residential
804481244,residential
804481454,residential
804481455,residential
